Date,Open,High,Low,Close,Adj Close,Volume
2019-05-09,289.369995,290.460999,287.665009,289.459991,289.459991,0
2019-05-10,288.649994,288.927002,287.010010,288.739990,288.739990,0
2019-05-13,287.445007,288.987000,286.940002,287.445007,287.445007,0
2019-05-14,288.199005,289.540009,287.899994,288.260010,288.260010,0
2019-05-15,289.510010,291.204987,289.089996,289.359985,289.359985,0
2019-05-16,289.559998,290.563995,288.579987,289.674988,289.674988,0
2019-05-17,290.309998,292.345001,289.920013,290.250000,290.250000,0
2019-05-20,291.932007,292.519989,291.450012,291.940002,291.940002,0
2019-05-21,292.339996,293.744995,291.816986,292.160004,292.160004,0
2019-05-23,292.359985,294.649994,292.274994,292.339996,292.339996,0
2019-05-24,291.839996,291.920013,290.190002,291.730011,291.730011,0
2019-05-27,290.160004,291.381989,289.600006,289.984009,289.984009,0
2019-05-28,290.752991,292.860992,290.687988,290.829987,290.829987,0
2019-05-29,292.779999,293.510986,292.269989,292.739990,292.739990,0
2019-05-30,292.570007,292.688995,291.149994,292.519989,292.519989,0
2019-05-31,291.470001,292.220001,290.230011,291.529999,291.529999,0
2019-06-03,290.529999,291.119995,287.929993,290.419006,290.419006,0
2019-06-04,286.981995,287.230011,285.790009,287.089996,287.089996,0
2019-06-05,285.945007,286.088013,284.088989,285.931000,285.931000,0
2019-06-06,286.070007,286.463989,283.769989,286.019989,286.019989,0
2019-06-07,284.429993,285.640015,281.950012,284.380005,284.380005,0
2019-06-10,282.660004,283.519989,282.420013,282.670013,282.670013,0
2019-06-11,282.640015,283.777008,282.399994,282.532013,282.532013,0
2019-06-12,283.239990,284.665009,282.880005,283.303986,283.303986,0
2019-06-13,284.959991,285.635986,284.684998,285.059998,285.059998,0
2019-06-14,285.205994,287.141998,285.000000,285.290009,285.290009,0
2019-06-17,287.136993,287.609985,286.239990,287.220001,287.220001,0
2019-06-18,287.019989,289.049011,286.320007,286.899994,286.899994,0
2019-06-19,288.350006,289.184998,288.229004,288.459991,288.459991,0
2019-06-20,287.657990,287.657990,285.589996,287.750000,287.750000,0
2019-06-21,285.822998,286.790009,285.412994,285.869995,285.869995,0
2019-06-24,284.730011,284.928009,283.709991,284.600006,284.600006,0
2019-06-25,283.640015,284.940002,283.160004,283.670013,283.670013,0
2019-06-26,284.179993,284.931000,283.809998,284.183990,284.183990,0
2019-06-27,284.160004,285.049011,284.040009,284.160004,284.160004,0
2019-06-28,284.510010,284.964996,283.200012,284.420013,284.420013,0
2019-07-01,284.019989,285.612000,283.899994,284.154999,284.154999,0
2019-07-02,286.200012,286.500000,285.187988,286.187012,286.187012,0
2019-07-03,285.769989,286.644989,285.040009,285.739990,285.739990,0
2019-07-04,285.243988,286.342010,285.072998,285.429993,285.429993,0
2019-07-05,285.850006,289.394989,285.809998,285.970001,285.970001,0
2019-07-08,288.500000,289.673004,288.268005,288.459991,288.459991,0
2019-07-09,289.369995,290.717987,288.510010,289.480011,289.480011,0
2019-07-10,290.234985,290.739990,288.510010,290.339996,290.339996,0
2019-07-11,289.170013,289.690002,288.424011,289.119995,289.119995,0
2019-07-12,289.619995,289.778992,288.609985,289.579987,289.579987,0
2019-07-15,288.809998,289.144989,288.500000,288.596008,288.596008,0
2019-07-16,288.653992,290.774994,288.561005,288.750000,288.750000,0
2019-07-17,290.600006,291.283997,290.299988,290.640015,290.640015,0
2019-07-18,290.649994,291.290009,290.059998,290.670013,290.670013,0
2019-07-19,289.130005,289.976990,288.790009,289.160004,289.160004,0
2019-07-22,289.782990,290.084991,289.250000,289.766998,289.766998,0
2019-07-23,290.029999,292.263000,289.940002,290.100006,290.100006,0
2019-07-24,292.010010,292.690002,291.605011,292.000000,292.000000,0
2019-07-25,291.763000,292.936005,291.319000,291.880005,291.880005,0
2019-07-26,292.463013,294.079987,292.359985,292.600006,292.600006,0
2019-07-29,293.480011,294.468994,293.162994,293.480011,293.480011,0
2019-07-30,294.119995,294.419006,293.279999,293.970001,293.970001,0
2019-07-31,293.380005,293.737000,292.320007,293.253998,293.253998,0
2019-08-01,294.450012,296.415009,294.342010,294.329987,294.329987,0
2019-08-02,295.170013,295.640015,293.880005,295.260010,295.260010,0
2019-08-05,294.450012,294.528015,291.178986,294.348999,294.348999,0
2019-08-06,290.648010,291.837006,289.929993,290.709991,290.709991,0
2019-08-07,289.720001,290.855011,289.207001,289.772003,289.772003,0
2019-08-08,290.869995,290.929993,288.989990,290.774994,290.774994,0
2019-08-09,289.520996,290.114990,289.019989,289.528015,289.528015,0
2019-08-12,289.432007,290.679993,288.589996,289.431000,289.431000,0
2019-08-13,288.920013,289.790985,288.450012,288.987000,288.987000,0
2019-08-14,289.304993,292.136993,288.929993,289.306000,289.306000,0
2019-08-15,291.882996,293.385010,291.519989,292.000000,292.000000,0
2019-08-16,292.841003,293.674988,292.339996,292.799988,292.799988,0
2019-08-19,292.450012,294.493011,292.239990,292.459991,292.459991,0
2019-08-20,294.368988,295.740997,294.089996,294.459991,294.459991,0
2019-08-21,294.734009,295.119995,294.459991,294.820007,294.820007,0
2019-08-22,294.980011,296.294006,294.609985,294.980011,294.980011,0
2019-08-23,295.850006,297.053009,294.970001,295.859985,295.859985,0
2019-08-26,295.309998,296.307007,294.790009,295.191986,295.191986,0
2019-08-27,296.458008,297.024994,295.665009,296.390015,296.390015,0
2019-08-28,296.950012,298.273987,296.750000,296.970001,296.970001,0
2019-08-29,297.649994,299.821014,297.480011,297.536987,297.536987,0
2019-08-30,299.376007,301.433014,299.250000,299.450012,299.450012,0
2019-09-02,301.279999,302.265991,300.910004,301.269989,301.269989,0
2019-09-03,301.929993,302.964996,300.890015,302.002991,302.002991,0
2019-09-04,300.489990,300.605011,297.899994,300.489990,300.489990,0
2019-09-05,298.450012,298.966003,296.989990,298.380005,298.380005,0
2019-09-06,298.679993,299.619995,298.070007,298.720001,298.720001,0
2019-09-09,299.140015,299.399994,298.049988,299.209991,299.209991,0
2019-09-10,298.707001,300.579987,298.700012,298.593994,298.593994,0
2019-09-11,300.029999,303.339996,299.760010,300.000000,300.000000,0
2019-09-12,301.359985,302.378998,299.989990,301.420013,301.420013,0
2019-09-13,300.619995,300.660004,298.399994,300.649994,300.649994,0
2019-09-16,298.940002,302.156006,298.907013,298.850006,298.850006,0
2019-09-17,301.510010,303.294006,301.220001,301.630005,301.630005,0
2019-09-18,301.160004,301.649994,300.640015,301.140015,301.140015,0
2019-09-19,301.623993,302.119995,300.320007,301.623993,301.623993,0
2019-09-20,300.750000,303.519989,299.790009,300.670013,300.670013,0
2019-09-23,302.649994,305.640991,302.273010,302.859985,302.859985,0
2019-09-24,304.670990,305.717010,303.230011,304.619995,304.619995,0
2019-09-25,302.739990,305.437012,302.544006,302.700012,302.700012,0
2019-09-26,305.119995,306.640015,304.519989,305.039001,305.039001,0
2019-09-27,307.049988,307.924011,305.709991,306.946014,306.946014,0
2019-09-30,306.350006,307.670013,305.739990,306.419006,306.419006,0
2019-10-01,307.101990,308.031006,306.420013,307.100006,307.100006,0
2019-10-02,306.630005,307.049988,304.350006,306.779999,306.779999,0
2019-10-03,304.523010,304.790009,301.945007,304.467010,304.467010,0
2019-10-04,302.529999,303.695007,302.209991,302.421997,302.421997,0
2019-10-07,302.440002,303.924011,302.190002,302.480011,302.480011,0
2019-10-08,303.540009,305.005005,303.290009,303.556000,303.556000,0
2019-10-09,304.500000,304.790009,303.750000,304.510010,304.510010,0
2019-10-10,303.975006,304.277008,301.600006,303.899994,303.899994,0
2019-10-11,301.380005,301.673004,299.222992,301.429993,301.429993,0
2019-10-14,300.820007,301.813995,299.820007,300.950012,300.950012,0
2019-10-15,300.734009,302.445007,300.000000,300.516998,300.516998,0
2019-10-16,300.718994,302.035004,300.071991,300.779999,300.779999,0
2019-10-17,300.220001,300.808990,297.209991,300.230011,300.230011,0
2019-10-18,297.440002,297.839996,296.140015,297.570007,297.570007,0
2019-10-21,296.149994,296.712006,295.119995,296.186005,296.186005,0
2019-10-22,295.778015,296.579987,294.959991,295.743988,295.743988,0
2019-10-23,295.630005,296.234985,294.709991,295.420990,295.420990,0
2019-10-24,294.559998,296.839996,293.859985,294.540009,294.540009,0
2019-10-25,296.403992,296.510986,295.589996,296.359985,296.359985,0
2019-10-28,296.279999,296.617004,295.230011,296.200012,296.200012,0
2019-10-29,295.600006,296.790009,295.326996,295.487000,295.487000,0
2019-10-30,296.450989,296.899994,295.989990,296.570007,296.570007,0
2019-10-31,295.028015,295.505005,293.964996,295.190002,295.190002,0
2019-11-01,294.440002,294.875000,293.380005,294.328003,294.328003,0
2019-11-04,293.660004,295.519989,293.149994,293.531006,293.531006,0
2019-11-05,295.671997,299.279999,295.190002,295.684998,295.684998,0
2019-11-06,298.959991,299.750000,298.500000,298.829987,298.829987,0
2019-11-07,299.529999,301.420013,299.350006,299.660004,299.660004,0
2019-11-08,300.640015,302.957001,300.558990,300.739990,300.739990,0
2019-11-11,302.394989,303.260010,302.250000,302.549988,302.549988,0
2019-11-12,302.644012,303.627014,302.385986,302.570007,302.570007,0
2019-11-13,303.829987,304.274994,303.500000,303.839996,303.839996,0
2019-11-14,303.066010,303.730011,302.739990,303.130005,303.130005,0
2019-11-15,303.009003,303.834991,302.399994,303.007996,303.007996,0
2019-11-18,302.384003,303.420013,302.119995,302.618011,302.618011,0
2019-11-19,302.790985,303.101990,300.029999,302.786987,302.786987,0
2019-11-20,300.109009,301.524994,300.015991,300.190002,300.190002,0
2019-11-21,300.859985,302.096985,300.540009,300.869995,300.869995,0
2019-11-22,302.157013,303.250000,301.769989,302.160004,302.160004,0
2019-11-25,303.079987,304.994995,302.859985,302.989990,302.989990,0
2019-11-26,304.989990,305.821014,304.239990,304.795990,304.795990,0
2019-11-27,304.660004,305.885986,304.580994,304.649994,304.649994,0
2019-11-28,305.282013,305.959991,304.989990,305.303986,305.303986,0
2019-11-29,304.910004,305.119995,302.679993,305.029999,305.029999,0
2019-12-02,303.540009,303.720001,299.519989,303.497986,303.497986,0
2019-12-03,299.704010,299.996002,298.910004,299.700012,299.700012,0
2019-12-04,298.998993,299.584991,297.734009,298.992004,298.992004,0
2019-12-05,298.679993,298.929993,297.489990,298.540009,298.540009,0
2019-12-06,297.618988,299.475006,297.170013,297.704010,297.704010,0
2019-12-09,298.946991,299.890991,298.755005,298.931000,298.931000,0
2019-12-10,299.580994,299.768005,297.829987,299.600006,299.600006,0
2019-12-11,298.013000,298.674988,297.450012,298.140015,298.140015,0
2019-12-12,296.470001,296.492004,295.165009,296.429993,296.429993,0
2019-12-13,294.459991,296.045013,293.760010,294.390015,294.390015,0
2019-12-16,295.773987,296.035004,294.220001,295.819000,295.819000,0
2019-12-17,295.028015,296.970001,294.531006,294.989990,294.989990,0
2019-12-18,295.869995,297.649994,295.869995,295.929993,295.929993,0
2019-12-19,297.346008,297.700012,296.559998,297.390015,297.390015,0
2019-12-20,296.950012,298.259003,296.679993,296.859985,296.859985,0
2019-12-23,298.082001,299.029999,297.864990,298.084015,298.084015,0
2019-12-24,298.505005,299.820007,298.440002,298.600006,298.600006,0
2019-12-25,299.200012,299.440002,298.862000,299.200012,299.200012,0
2019-12-26,299.109985,299.470001,297.720001,299.160004,299.160004,0
2019-12-27,297.972992,298.559998,295.679993,298.489990,298.489990,0
2019-12-30,295.602997,295.970001,294.440002,295.713989,295.713989,0
2019-12-31,295.299988,295.500000,293.899994,295.350006,295.350006,0
2020-01-01,295.040009,295.040009,295.029999,295.040009,295.040009,0
2020-01-02,294.779999,295.459991,293.704987,294.799988,294.799988,0
2020-01-03,294.339996,296.984985,294.016998,294.339996,294.339996,0
2020-01-06,295.092987,295.589996,293.910004,295.119995,295.119995,0
2020-01-07,294.213989,297.595001,294.179993,294.529999,294.529999,0
2020-01-08,297.239990,298.294006,296.796997,297.079987,297.079987,0
2020-01-09,297.609985,300.191986,297.088013,297.670013,297.670013,0
2020-01-10,299.269989,301.109009,299.122986,299.260010,299.260010,0
2020-01-13,300.096008,301.350006,299.140015,300.109009,300.109009,0
2020-01-14,299.459991,299.871002,298.399994,299.470001,299.470001,0
2020-01-15,298.679993,299.601013,297.679993,298.720001,298.720001,0
2020-01-16,298.316986,300.394989,298.053986,298.440002,298.440002,0
2020-01-17,300.375000,302.963013,300.059998,300.390015,300.390015,0
2020-01-20,302.782990,303.950989,301.299988,302.813995,302.813995,0
2020-01-21,301.350006,302.799988,301.049988,301.440002,301.440002,0
2020-01-22,301.320007,303.540009,301.100006,301.299988,301.299988,0
2020-01-23,302.799988,305.549988,302.678009,302.684998,302.684998,0
2020-01-24,304.559998,304.993011,303.440002,304.529999,304.529999,0
2020-01-27,304.739014,307.279999,304.450012,304.914001,304.914001,0
2020-01-28,305.950012,307.596985,305.450012,305.910004,305.910004,0
2020-01-29,306.408997,307.391998,306.266998,306.545013,306.545013,0
2020-01-30,306.429993,307.313995,305.566986,306.440002,306.440002,0
2020-01-31,305.450012,306.149994,304.019989,305.390015,305.390015,0
2020-02-03,304.066986,305.532013,304.029999,303.738007,303.738007,0
2020-02-04,304.739990,305.010010,303.730011,304.720001,304.720001,0
2020-02-05,303.757996,306.437988,303.757996,303.746002,303.746002,0
2020-02-06,305.984009,308.135010,305.540009,306.200012,306.200012,0
2020-02-07,307.540009,309.500000,307.347992,307.540009,307.540009,0
2020-02-10,308.804993,309.774994,307.809998,308.776001,308.776001,0
2020-02-11,309.720001,310.459991,309.109985,309.799988,309.799988,0
2020-02-12,310.079987,312.256012,309.709991,310.079987,310.079987,0
2020-02-13,312.316010,312.829987,309.910004,312.325989,312.325989,0
2020-02-14,311.045013,311.855011,308.589996,311.005005,311.005005,0
2020-02-17,309.583008,310.106995,308.140015,309.544006,309.544006,0
2020-02-18,309.519989,310.660004,308.579987,309.519989,309.519989,0
2020-02-19,310.679993,312.328003,309.053009,310.813995,310.813995,0
2020-02-20,311.779999,313.705994,311.298004,311.570007,311.570007,0
2020-02-21,313.319000,313.510010,310.029999,313.329987,313.329987,0
2020-02-24,310.855011,312.789001,310.760986,310.882996,310.882996,0
2020-02-25,311.609985,311.809998,309.809998,311.640015,311.640015,0
2020-02-26,310.993988,312.768005,310.799011,311.209991,311.209991,0
2020-02-27,311.589996,311.589996,308.170013,311.470001,311.470001,0
2020-02-28,308.313995,309.535004,306.487000,308.269989,308.269989,0
2020-03-02,305.664001,306.829987,301.858002,305.634003,305.634003,0
2020-03-03,302.470001,303.915009,299.339996,302.402008,302.402008,0
2020-03-04,300.579987,302.563995,299.179993,300.334991,300.334991,0
2020-03-05,301.359985,302.100006,299.661987,301.259003,301.259003,0
2020-03-06,299.549988,300.184998,294.696991,299.536011,299.536011,0
2020-03-09,294.674988,297.328003,292.631989,294.709015,294.709015,0
2020-03-10,294.660004,296.279999,293.799988,294.709991,294.709991,0
2020-03-11,295.713013,298.272003,294.329987,295.670013,295.670013,0
2020-03-12,298.940002,306.910004,296.871002,298.795990,298.795990,0
2020-03-13,301.984009,307.575989,300.811005,301.973999,301.973999,0
2020-03-16,303.059998,310.329987,302.033997,303.196014,303.196014,0
2020-03-17,307.975006,316.687012,307.342987,308.045013,308.045013,0
2020-03-18,315.040009,326.665009,314.321991,314.875000,314.875000,0
2020-03-19,322.334015,333.290009,322.312012,322.380005,322.380005,0
2020-03-20,334.777008,335.820007,323.789001,334.609985,334.609985,0
2020-03-23,327.234985,331.638000,325.006012,327.035004,327.035004,0
2020-03-24,326.260010,331.899994,321.614990,325.656006,325.656006,0
2020-03-25,327.987000,329.080994,324.384003,327.933990,327.933990,0
2020-03-26,323.210999,327.238007,320.615997,323.208008,323.208008,0
2020-03-27,321.839996,324.612000,319.251007,321.210999,321.210999,0
2020-03-30,320.619995,326.386993,320.119995,320.480011,320.480011,0
2020-03-31,325.040009,329.350006,324.528992,325.059998,325.059998,0
2020-04-01,327.359985,337.824005,326.691986,327.049011,327.049011,0
2020-04-02,331.640015,335.635986,327.532990,331.760010,331.760010,0
2020-04-03,335.220001,341.079987,334.230011,335.079987,335.079987,0
2020-04-06,338.350006,338.790009,334.170013,338.260010,338.260010,0
2020-04-07,336.609985,337.209991,326.670013,336.779999,336.779999,0
2020-04-08,328.959991,330.914001,328.042999,328.950012,328.950012,0
2020-04-09,329.445007,330.369995,322.299988,330.049988,330.049988,0
2020-04-10,323.019989,323.559998,321.540009,323.220001,323.220001,0
2020-04-13,323.019989,324.854004,322.071014,322.548004,322.548004,0
2020-04-14,323.487000,323.980011,319.329987,323.510010,323.510010,0
2020-04-15,320.070007,323.621002,319.843994,320.029999,320.029999,0
2020-04-16,322.799988,324.390015,320.615997,322.346985,322.346985,0
2020-04-17,323.359985,325.944000,322.200012,323.459991,323.459991,0
2020-04-20,324.048004,326.803986,323.601013,324.720001,324.720001,0
2020-04-21,324.183990,328.337006,324.183990,324.075989,324.075989,0
2020-04-22,325.820007,330.404999,325.104004,326.019989,326.019989,0
2020-04-23,330.062012,332.759003,328.851990,330.230011,330.230011,0
2020-04-24,331.187988,333.174011,327.779999,331.619995,331.619995,0
2020-04-27,328.940002,329.380005,325.760010,328.959991,328.959991,0
2020-04-28,327.970001,330.785004,325.649994,327.950012,327.950012,0
2020-04-29,329.640015,329.690002,326.250000,329.660004,329.660004,0
2020-04-30,325.829987,326.529999,320.125000,325.769989,325.769989,0
2020-05-01,321.890991,322.690002,320.380005,321.950012,321.950012,0
2020-05-04,322.225006,324.690002,321.795013,322.559998,322.559998,0
2020-05-05,324.359985,324.890991,321.326996,324.359985,324.359985,0
2020-05-06,322.850006,325.674011,321.140015,323.033997,323.033997,0
2020-05-07,324.600006,326.019012,323.524994,324.600006,324.600006,0
2020-05-08,323.291992,323.700012,321.269989,323.351990,323.351990,0
2020-05-11,322.106995,323.890015,321.660004,322.049988,322.049988,0
2020-05-12,323.779999,325.010010,322.149994,323.627014,323.627014,0
2020-05-13,323.384003,327.295990,323.153015,323.829987,323.829987,0
2020-05-14,327.140015,328.980011,326.688995,326.980011,326.980011,0
2020-05-15,327.360992,328.769989,326.489990,327.600006,327.600006,0
2020-05-18,327.657013,327.790985,323.135986,327.709991,327.709991,0
2020-05-19,323.190002,323.869995,318.553986,323.061005,323.061005,0
2020-05-20,320.057007,320.510010,317.660004,320.084991,320.084991,0
2020-05-21,318.709991,319.480011,316.380005,318.489990,318.489990,0
2020-05-22,317.527008,321.729004,317.527008,317.920013,317.920013,0
2020-05-25,320.687012,322.480011,320.687012,320.739990,320.739990,0
2020-05-26,321.760010,321.850006,317.140015,321.869995,321.869995,0
2020-05-27,316.799988,319.119995,315.459991,316.890015,316.890015,0
2020-05-28,316.238007,318.615997,315.251007,316.135986,316.135986,0
2020-05-29,315.609985,315.660004,311.106995,315.519989,315.519989,0
2020-06-01,311.588989,311.970001,308.980011,312.329987,312.329987,0
2020-06-02,309.717010,311.390015,307.549988,309.790009,309.790009,0
2020-06-03,309.089996,309.481995,306.149994,309.019989,309.019989,0
2020-06-04,306.329987,308.773987,303.127014,306.959991,306.959991,0
2020-06-05,303.940002,304.919006,302.420013,303.899994,303.899994,0
2020-06-08,303.630005,305.143005,303.441986,303.385010,303.385010,0
2020-06-09,303.808014,306.424011,302.820007,303.826996,303.826996,0
2020-06-10,303.440002,303.970001,301.160004,303.540009,303.540009,0
2020-06-11,302.026001,304.233002,301.282013,302.106995,302.106995,0
2020-06-12,306.114990,308.989990,304.380005,306.369995,306.369995,0
2020-06-15,307.839996,309.790009,307.109985,308.000000,308.000000,0
2020-06-16,304.802002,308.016998,304.095001,304.928986,304.928986,0
2020-06-17,306.268005,307.750000,304.350006,306.350006,306.350006,0
2020-06-18,306.397003,309.153015,305.746002,306.351013,306.351013,0
2020-06-19,308.614990,309.570007,306.660004,308.552002,308.552002,0
2020-06-22,309.369995,309.492004,307.700012,309.359009,309.359009,0
2020-06-23,307.464996,309.876007,307.420013,307.416992,307.416992,0
2020-06-24,308.489014,312.437988,308.065002,308.510010,308.510010,0
2020-06-25,312.308990,316.897003,312.184998,312.381012,312.381012,0
2020-06-26,315.375000,317.773010,315.281006,315.265015,315.265015,0
2020-06-29,316.304993,317.434998,314.880005,316.250000,316.250000,0
2020-06-30,316.696014,318.605988,314.350006,316.598999,316.598999,0
2020-07-01,315.510010,317.082001,313.140015,315.441010,315.441010,0
2020-07-02,313.184998,313.510010,310.355011,313.220001,313.220001,0
2020-07-03,312.428009,314.209991,312.045990,312.410004,312.410004,0
2020-07-06,313.907990,314.768005,310.739990,313.885010,313.885010,0
2020-07-07,311.210999,314.174988,310.578003,311.260010,311.260010,0
2020-07-08,314.144989,315.720001,312.820007,314.084991,314.084991,0
2020-07-09,312.880005,313.178986,311.325012,312.890015,312.890015,0
2020-07-10,312.674988,314.364014,311.450012,312.880005,312.880005,0
2020-07-13,312.320007,313.015015,310.940002,312.260010,312.260010,0
2020-07-14,313.121002,313.533997,311.450012,313.000000,313.000000,0
2020-07-15,311.118988,311.649994,308.434998,311.035004,311.035004,0
2020-07-16,309.747009,311.160004,308.559998,309.541992,309.541992,0
2020-07-17,310.720001,311.029999,308.630005,310.570007,310.570007,0
2020-07-20,308.441986,309.441986,306.850006,308.359985,308.359985,0
2020-07-21,307.230011,307.940002,304.450012,307.179993,307.179993,0
2020-07-22,303.953003,304.570007,300.015015,303.670013,303.670013,0
2020-07-23,300.588989,301.011993,298.191010,300.654999,300.654999,0
2020-07-24,298.619995,300.122986,297.074005,298.709991,298.709991,0
2020-07-27,296.855011,296.855011,292.700012,296.799988,296.799988,0
2020-07-28,294.065002,296.226990,293.681000,293.954010,293.954010,0
2020-07-29,295.989990,296.596008,293.410004,295.929993,295.929993,0
2020-07-30,293.019989,294.549988,292.078003,292.929993,292.929993,0
2020-07-31,290.417999,291.708008,289.149994,290.519989,290.519989,0
2020-08-03,292.075012,295.725006,291.791992,292.005005,292.005005,0
2020-08-04,292.779999,295.303009,291.595001,292.799988,292.799988,0
2020-08-05,292.967010,293.290009,289.470001,292.940002,292.940002,0
2020-08-06,290.480011,292.601990,289.408997,290.278992,290.278992,0
2020-08-07,291.135010,295.367004,290.903992,291.119995,291.119995,0
2020-08-10,293.595001,294.285004,292.480011,293.709991,293.709991,0
2020-08-11,293.709991,294.179993,291.916992,293.403015,293.403015,0
2020-08-12,293.750000,294.578003,292.058990,293.640015,293.640015,0
2020-08-13,292.480011,292.600006,290.750000,292.505005,292.505005,0
2020-08-14,292.127991,293.708008,291.609985,291.959991,291.959991,0
2020-08-17,291.950012,294.480011,291.429993,292.059998,292.059998,0
2020-08-18,293.739990,294.524994,291.375000,293.720001,293.720001,0
2020-08-19,291.695007,293.472992,291.529999,291.709991,291.709991,0
2020-08-20,294.541992,297.194000,294.029999,294.364990,294.364990,0
2020-08-21,293.450012,298.410004,292.950012,293.346008,293.346008,0
2020-08-24,296.480011,298.135010,296.015015,296.500000,296.500000,0
2020-08-25,298.345001,299.347992,297.462006,298.085999,298.085999,0
2020-08-26,297.955994,301.640015,297.817993,297.748993,297.748993,0
2020-08-27,300.429993,302.980011,298.839996,300.184998,300.184998,0
2020-08-28,301.101990,301.429993,297.119995,301.095001,301.095001,0
2020-08-31,296.712006,298.657990,296.299988,296.662994,296.662994,0
2020-09-01,297.273987,297.884003,295.000000,297.346008,297.346008,0
2020-09-02,298.247009,302.928009,298.225006,298.380005,298.380005,0
2020-09-03,302.130005,304.089996,302.010986,302.239990,302.239990,0
2020-09-04,302.656006,306.731995,302.359009,302.940002,302.940002,0
2020-09-07,304.209991,304.837006,303.510010,304.230011,304.230011,0
2020-09-08,304.179993,306.584991,303.421997,304.190002,304.190002,0
2020-09-09,303.380005,304.600006,301.380005,303.463013,303.463013,0
2020-09-10,302.309998,302.579987,299.398987,302.299988,302.299988,0
2020-09-11,302.222992,302.320007,300.730011,302.136993,302.136993,0
2020-09-14,301.532013,302.410004,300.380005,301.584015,301.584015,0
2020-09-15,301.029999,302.063995,299.795013,300.950012,300.950012,0
2020-09-16,302.095001,303.559998,301.480011,301.945007,301.945007,0
2020-09-17,304.070007,306.235992,304.070007,304.089996,304.089996,0
2020-09-18,304.203003,304.924988,303.190002,304.109985,304.109985,0
2020-09-21,303.839996,309.169006,302.946991,304.049988,304.049988,0
2020-09-22,307.644989,310.694000,306.473999,307.649994,307.649994,0
2020-09-23,309.619995,313.356995,309.589996,309.799988,309.799988,0
2020-09-24,313.079987,314.304993,311.806000,313.200012,313.200012,0
2020-09-25,310.299988,313.221985,309.869995,310.542999,310.542999,0
2020-09-28,312.059998,313.872986,311.660004,312.019989,312.019989,0
2020-09-29,313.165009,313.899994,310.255005,313.093994,313.093994,0
2020-09-30,310.795013,312.350006,309.140015,310.785004,310.785004,0
2020-10-01,309.850006,309.989990,305.170013,309.725006,309.725006,0
2020-10-02,305.339996,307.246002,305.200012,305.200012,305.200012,0
2020-10-05,305.809998,306.015015,304.000000,305.799988,305.799988,0
2020-10-06,305.910004,306.345001,304.269989,305.980011,305.980011,0
2020-10-07,306.994995,307.470001,304.510010,307.005005,307.005005,0
2020-10-08,304.890015,305.130005,303.500000,304.910004,304.910004,0
2020-10-09,303.440002,303.809998,301.217987,303.519989,303.519989,0
2020-10-12,301.299988,302.937012,300.929993,301.299988,301.299988,0
2020-10-13,302.359985,307.811005,302.359985,302.570007,302.570007,0
2020-10-14,307.880005,310.157990,307.619995,307.799988,307.799988,0
2020-10-15,309.011993,312.148010,308.924988,309.350006,309.350006,0
2020-10-16,311.390015,311.626007,310.088989,311.239990,311.239990,0
2020-10-19,310.809998,311.335999,309.399994,310.734985,310.734985,0
2020-10-20,309.947998,310.679993,307.476990,309.899994,309.899994,0
2020-10-21,306.552002,307.669006,305.109985,306.709991,306.709991,0
2020-10-22,306.230011,308.546997,306.208008,306.589996,306.589996,0
2020-10-23,308.147003,309.388000,306.690002,308.239990,308.239990,0
2020-10-26,307.864990,309.437012,307.739990,307.859985,307.859985,0
2020-10-27,308.989990,309.315002,307.404999,308.824005,308.824005,0
2020-10-28,309.950012,313.648010,309.529999,309.765015,309.765015,0
2020-10-29,313.390015,315.463989,313.104004,313.480011,313.480011,0
2020-10-30,314.670013,315.910004,313.670013,314.524994,314.524994,0
2020-11-02,314.625000,315.755005,314.119995,314.619995,314.619995,0
2020-11-03,314.570007,314.739990,309.630005,314.570007,314.570007,0
2020-11-04,308.432007,315.204010,308.084991,308.523010,308.523010,0
2020-11-05,309.079987,309.394989,301.730011,309.048004,309.048004,0
2020-11-06,303.375000,304.179993,301.149994,303.295013,303.295013,0
2020-11-09,301.403015,304.424011,299.880005,301.230011,301.230011,0
2020-11-10,303.424988,304.548004,300.779999,303.394989,303.394989,0
2020-11-11,301.109985,302.903992,300.170013,301.089996,301.089996,0
2020-11-12,301.528015,302.255005,299.700012,301.510010,301.510010,0
2020-11-13,300.195007,302.087006,299.989990,300.480011,300.480011,0
2020-11-16,301.984009,303.910004,300.744995,302.119995,302.119995,0
2020-11-17,302.790009,304.845001,302.295990,302.790009,302.790009,0
2020-11-18,304.570007,305.029999,303.089996,304.579987,304.579987,0
2020-11-19,304.075989,305.804993,303.059998,303.880005,303.880005,0
2020-11-20,302.410004,303.649994,301.687012,302.345001,302.345001,0
2020-11-23,302.690002,306.165009,302.350006,302.670013,302.670013,0
2020-11-24,304.334991,304.825012,303.329987,304.299011,304.299011,0
2020-11-25,302.967987,303.845001,302.213013,303.029999,303.029999,0
2020-11-26,302.875000,303.790009,302.089996,302.855011,302.855011,0
2020-11-27,302.703003,304.049988,302.059998,302.651001,302.651001,0
2020-11-30,301.864990,302.350006,298.992004,301.850006,301.850006,0
2020-12-01,300.619995,300.799988,295.631012,300.619995,300.619995,0
2020-12-02,295.144989,297.750000,294.494995,295.066010,295.066010,0
2020-12-03,296.559998,296.940002,293.239990,296.679993,296.679993,0
2020-12-04,293.856995,295.395996,293.537994,293.846985,293.846985,0
